ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,TrafficValue,VehicleWeight,DemandRaw,DemandNorm,Price,CompAdjustedPrice
15914,Others-CCCPS98,3103,26.14749998,91.72797778,1161,truck,average,6,0,13-10-2016,11:57:00,2016-10-13 11:57:00,,1.5,,,,20.0
4106,BHMMBMMBX01,687,20.0000347,78.00000286,568,car,average,5,0,13-10-2016,11:57:00,2016-10-13 11:57:00,,1.0,,,,
5418,BHMNCPHST01,1200,26.14001386,91.73099967,755,bike,average,5,0,13-10-2016,11:57:00,2016-10-13 11:57:00,,0.5,,,,20.0
1482,BHMBCCTHL01,387,26.14449459,91.73620513,343,bike,high,8,0,13-10-2016,11:57:00,2016-10-13 11:57:00,3.0,0.5,1.1545219638242896,0.4146879295820382,12.073439647910192,12.573439647910192
9355,Others-CCCPS105a,2009,26.14747299,91.72804914,1355,bike,high,10,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,0.5,1.4697859631657542,0.5117526953018656,12.558763476509327,12.058763476509327
15915,Others-CCCPS98,3103,26.14749998,91.72797778,1183,bike,average,7,0,13-10-2016,12:31:00,2016-10-13 12:31:00,,0.5,,,,20.0
171,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,high,7,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,,,,,20.0
4107,BHMMBMMBX01,687,20.0000347,78.00000286,578,car,high,9,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,1.0,1.4365356622998544,0.5015154570811874,12.507577285405937,12.507577285405937
5419,BHMNCPHST01,1200,26.14001386,91.73099967,760,car,high,8,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,1.0,1.1533333333333335,0.41432196917941344,12.071609845897067,12.571609845897067
1483,BHMBCCTHL01,387,26.14449459,91.73620513,342,truck,high,8,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,1.5,1.3534883720930235,0.4759465187170525,12.379732593585262,11.879732593585262
8043,Broad Street,690,26.13795775,91.74099445,614,car,high,9,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,1.0,1.4559420289855074,0.5074903683928204,12.537451841964103,12.037451841964103
6731,BHMNCPNST01,485,26.14004753,91.73097233,356,bike,high,7,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,0.5,0.8936082474226806,0.33435675060659986,11.671783753032997,12.171783753032997
13291,Others-CCCPS202,2937,26.14749053,91.72799688,1312,car,high,10,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,1.0,1.4786857337419137,0.5144927929588756,12.572463964794379,12.072463964794379
2795,BHMEURBRD01,470,26.14901995,91.7395035,440,truck,high,8,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,1.5,1.3744680851063833,0.48240583831194656,12.412029191559732,12.912029191559732
17227,Shopping,1920,26.15050395,91.73353109,1428,car,high,10,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,1.0,1.5975,0.551073813762406,12.75536906881203,12.25536906881203
10667,Others-CCCPS119a,2803,26.14754061,91.72797041,591,car,high,9,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,1.0,1.1843382090617196,0.42386787675222376,12.119339383761119,12.619339383761119
14603,Others-CCCPS8,1322,26.14754886,91.72799519,777,bike,average,6,0,13-10-2016,12:31:00,2016-10-13 12:31:00,,0.5,,,,20.0
11979,Others-CCCPS135a,3883,26.14749943,91.72800489,3222,cycle,high,11,0,13-10-2016,12:31:00,2016-10-13 12:31:00,3.0,,,,,20.0
9356,Others-CCCPS105a,2009,26.14747299,91.72804914,1376,car,high,9,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.0,1.3739671478347437,0.48225160770200187,12.41125803851001,11.91125803851001
8044,Broad Street,690,26.13795775,91.74099445,610,bike,average,6,0,13-10-2016,13:04:00,2016-10-13 13:04:00,,0.5,,,,20.0
1484,BHMBCCTHL01,387,26.14449459,91.73620513,337,cycle,high,7,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,,,,,20.0
13292,Others-CCCPS202,2937,26.14749053,91.72799688,1305,car,high,9,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.0,1.277732379979571,0.45262245494280273,12.263112274714015,11.763112274714015
4108,BHMMBMMBX01,687,20.0000347,78.00000286,601,bike,high,8,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,0.5,1.1499272197962158,0.41327328105395017,12.06636640526975,12.06636640526975
2796,BHMEURBRD01,470,26.14901995,91.7395035,436,car,high,7,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.0,1.0710638297872344,0.3889924989440901,11.94496249472045,11.44496249472045
172,BHMBCCMKT01,577,26.14453614,91.73617216,214,car,high,6,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.0,0.6483535528596189,0.2588467351301184,11.294233675650592,11.794233675650592
17228,Shopping,1920,26.15050395,91.73353109,1428,bike,high,9,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,0.5,1.2975000000000003,0.4587085904042873,12.293542952021436,11.793542952021436
10668,Others-CCCPS119a,2803,26.14754061,91.72797041,597,truck,high,8,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.5,1.0851944345344275,0.3933430871562894,11.966715435781447,12.466715435781447
14604,Others-CCCPS8,1322,26.14754886,91.72799519,775,car,high,7,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.0,0.9344931921331319,0.3469445741071504,11.734722870535752,12.234722870535752
11980,Others-CCCPS135a,3883,26.14749943,91.72800489,3196,truck,high,9,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.5,1.5292299768220452,0.5300545606307536,12.650272803153769,12.150272803153769
15916,Others-CCCPS98,3103,26.14749998,91.72797778,1219,cycle,high,8,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,,,,,20.0
5420,BHMNCPHST01,1200,26.14001386,91.73099967,764,car,high,8,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.0,1.1546666666666667,0.41473248128322726,12.073662406416137,11.573662406416137
6732,BHMNCPNST01,485,26.14004753,91.73097233,358,car,high,7,0,13-10-2016,13:04:00,2016-10-13 13:04:00,3.0,1.0,0.9952577319587632,0.36565300841797627,11.82826504208988,12.32826504208988
13293,Others-CCCPS202,2937,26.14749053,91.72799688,1309,cycle,high,9,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,,,,,20.0
14605,Others-CCCPS8,1322,26.14754886,91.72799519,783,car,high,9,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,1.0,1.3369137670196671,0.4708434617181419,12.354217308590709,11.854217308590709
15917,Others-CCCPS98,3103,26.14749998,91.72797778,1210,bike,average,6,0,13-10-2016,13:31:00,2016-10-13 13:31:00,,0.5,,,,20.0
5421,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,high,8,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,1.0,1.1530000000000002,0.41421934115346,12.0710967057673,11.5710967057673
2797,BHMEURBRD01,470,26.14901995,91.7395035,433,car,high,7,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,1.0,1.0685106382978726,0.38820641193678695,11.941032059683936,12.441032059683936
1485,BHMBCCTHL01,387,26.14449459,91.73620513,341,car,high,7,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,1.0,1.0524547803617572,0.3832630689218685,11.916315344609343,12.416315344609343
4109,BHMMBMMBX01,687,20.0000347,78.00000286,589,car,high,8,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,1.0,1.2429403202328968,0.4419105337108341,12.20955266855417,12.20955266855417
8045,Broad Street,690,26.13795775,91.74099445,609,bike,average,6,0,13-10-2016,13:31:00,2016-10-13 13:31:00,,0.5,,,,20.0
17229,Shopping,1920,26.15050395,91.73353109,1426,car,high,9,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,1.0,1.3970833333333335,0.48936871315788505,12.446843565789425,11.946843565789425
6733,BHMNCPNST01,485,26.14004753,91.73097233,359,cycle,high,7,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,,,,,20.0
11981,Others-CCCPS135a,3883,26.14749943,91.72800489,3188,car,average,7,0,13-10-2016,13:31:00,2016-10-13 13:31:00,,1.0,,,,20.0
9357,Others-CCCPS105a,2009,26.14747299,91.72804914,1372,bike,high,9,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,0.5,1.2731707317073173,0.4512179960709764,12.256089980354883,11.756089980354883
10669,Others-CCCPS119a,2803,26.14754061,91.72797041,603,bike,high,7,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,0.5,0.6860506600071353,0.2704530742022361,11.352265371011182,11.852265371011182
173,BHMBCCMKT01,577,26.14453614,91.73617216,203,cycle,high,6,0,13-10-2016,13:31:00,2016-10-13 13:31:00,3.0,,,,,20.0
14606,Others-CCCPS8,1322,26.14754886,91.72799519,788,bike,average,6,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,0.5,,,,20.0
2798,BHMEURBRD01,470,26.14901995,91.7395035,432,car,average,5,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,1.0,,,,20.0
174,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,average,5,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,1.0,,,,20.0
6734,BHMNCPNST01,485,26.14004753,91.73097233,363,cycle,high,7,0,13-10-2016,13:57:00,2016-10-13 13:57:00,3.0,,,,,20.0
1486,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,high,7,0,13-10-2016,13:57:00,2016-10-13 13:57:00,3.0,1.0,1.0555555555555558,0.3842177482330636,11.921088741165317,12.421088741165317
4110,BHMMBMMBX01,687,20.0000347,78.00000286,583,car,average,6,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,1.0,,,,
15918,Others-CCCPS98,3103,26.14749998,91.72797778,1205,bike,average,6,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,0.5,,,,20.0
8046,Broad Street,690,26.13795775,91.74099445,602,truck,average,5,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,1.5,,,,20.0
13294,Others-CCCPS202,2937,26.14749053,91.72799688,1309,cycle,average,7,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,,,,,20.0
5422,BHMNCPHST01,1200,26.14001386,91.73099967,747,car,high,8,0,13-10-2016,13:57:00,2016-10-13 13:57:00,3.0,1.0,1.1490000000000002,0.4129878048420184,12.064939024210092,12.564939024210092
11982,Others-CCCPS135a,3883,26.14749943,91.72800489,3143,truck,average,6,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,1.5,,,,20.0
17230,Shopping,1920,26.15050395,91.73353109,1402,bike,high,9,0,13-10-2016,13:57:00,2016-10-13 13:57:00,3.0,0.5,1.2920833333333337,0.45704088498254347,12.285204424912717,11.785204424912717
10670,Others-CCCPS119a,2803,26.14754061,91.72797041,603,car,average,6,0,13-10-2016,13:57:00,2016-10-13 13:57:00,,1.0,,,,20.0
9358,Others-CCCPS105a,2009,26.14747299,91.72804914,1371,car,high,9,0,13-10-2016,13:57:00,2016-10-13 13:57:00,3.0,1.0,1.3729716276754604,0.48194510289576953,12.409725514478849,11.909725514478849
17231,Shopping,1920,26.15050395,91.73353109,1366,car,average,5,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,1.0,,,,20.0
15919,Others-CCCPS98,3103,26.14749998,91.72797778,1186,car,high,6,0,13-10-2016,14:31:00,2016-10-13 14:31:00,3.0,1.0,0.6528843055107962,0.2602416817321397,11.301208408660699,11.801208408660699
9359,Others-CCCPS105a,2009,26.14747299,91.72804914,1353,bike,average,5,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,0.5,,,,20.0
175,BHMBCCMKT01,577,26.14453614,91.73617216,181,truck,average,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,1.5,,,,20.0
5423,BHMNCPHST01,1200,26.14001386,91.73099967,721,car,average,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,1.0,,,,20.0
10671,Others-CCCPS119a,2803,26.14754061,91.72797041,568,truck,average,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,1.5,,,,20.0
2799,BHMEURBRD01,470,26.14901995,91.7395035,412,bike,average,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,0.5,,,,20.0
1487,BHMBCCTHL01,387,26.14449459,91.73620513,325,car,average,3,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,1.0,,,,20.0
13295,Others-CCCPS202,2937,26.14749053,91.72799688,1267,cycle,average,5,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,,,,,20.0
11983,Others-CCCPS135a,3883,26.14749943,91.72800489,3055,car,high,7,0,13-10-2016,14:31:00,2016-10-13 14:31:00,3.0,1.0,1.0147051249034253,0.3716405510615323,11.85820275530766,11.35820275530766
8047,Broad Street,690,26.13795775,91.74099445,576,car,average,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,1.0,,,,20.0
4111,BHMMBMMBX01,687,20.0000347,78.00000286,577,car,average,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,1.0,,,,
6735,BHMNCPNST01,485,26.14004753,91.73097233,366,bike,high,6,0,13-10-2016,14:31:00,2016-10-13 14:31:00,3.0,0.5,0.701855670103093,0.27531918516120424,11.376595925806022,11.876595925806022
14607,Others-CCCPS8,1322,26.14754886,91.72799519,776,car,average,4,0,13-10-2016,14:31:00,2016-10-13 14:31:00,,1.0,,,,20.0
8048,Broad Street,690,26.13795775,91.74099445,568,car,average,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,,1.0,,,,20.0
10672,Others-CCCPS119a,2803,26.14754061,91.72797041,554,car,low,2,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.37905815198002146,0.17593496895825778,10.879674844791289,11.379674844791289
1488,BHMBCCTHL01,387,26.14449459,91.73620513,315,car,low,2,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.6255813953488373,0.2518355504140197,11.2591777520701,11.7591777520701
4112,BHMMBMMBX01,687,20.0000347,78.00000286,548,bike,low,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,0.5,0.7190684133915576,0.2806187147560209,11.403093573780104,11.403093573780104
15920,Others-CCCPS98,3103,26.14749998,91.72797778,1141,bike,low,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,0.5,0.5470834676119886,0.227667288318808,11.138336441594042,11.638336441594042
11984,Others-CCCPS135a,3883,26.14749943,91.72800489,2945,cycle,low,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,,,,,20.0
17232,Shopping,1920,26.15050395,91.73353109,1335,car,low,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.778125,0.2988012974655438,11.49400648732772,10.99400648732772
2800,BHMEURBRD01,470,26.14901995,91.7395035,408,car,low,2,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.6472340425531916,0.2585020557317688,11.292510278658845,10.792510278658845
14608,Others-CCCPS8,1322,26.14754886,91.72799519,740,car,low,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.7239031770045385,0.2821072614926765,11.410536307463381,10.910536307463381
6736,BHMNCPNST01,485,26.14004753,91.73097233,354,car,low,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.7919587628865981,0.30306049279522346,11.515302463976118,11.015302463976118
176,BHMBCCMKT01,577,26.14453614,91.73617216,162,car,low,2,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.41230502599653385,0.18617115210657245,10.930855760532863,11.430855760532863
13296,Others-CCCPS202,2937,26.14749053,91.72799688,1237,car,low,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.6684712291453866,0.26504064734205596,11.32520323671028,10.82520323671028
9360,Others-CCCPS105a,2009,26.14747299,91.72804914,1288,truck,average,4,0,13-10-2016,15:04:00,2016-10-13 15:04:00,,1.5,,,,20.0
5424,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,low,3,0,13-10-2016,15:04:00,2016-10-13 15:04:00,1.0,1.0,0.7330000000000001,0.28490802845209345,11.424540142260467,10.924540142260467
5425,BHMNCPHST01,1200,26.14001386,91.73099967,687,car,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.0,0.7290000000000001,0.2836764921406519,11.41838246070326,10.91838246070326
11985,Others-CCCPS135a,3883,26.14749943,91.72800489,2822,car,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.0,0.7907030646407418,0.3026738832987271,11.513369416493635,11.013369416493635
177,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,low,2,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,,,,,20.0
9361,Others-CCCPS105a,2009,26.14747299,91.72804914,1252,car,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.0,0.7492782478845197,0.2899198417912017,11.449599208956009,10.949599208956009
6737,BHMNCPNST01,485,26.14004753,91.73097233,345,bike,low,2,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,0.5,0.48453608247422686,0.20840994432308918,11.042049721615445,11.542049721615445
17233,Shopping,1920,26.15050395,91.73353109,1292,truck,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.5,0.8691666666666669,0.3268315770540841,11.634157885270419,11.134157885270419
8049,Broad Street,690,26.13795775,91.74099445,545,car,average,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,,1.0,,,,20.0
10673,Others-CCCPS119a,2803,26.14754061,91.72797041,536,car,low,2,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.0,0.37648947556189805,0.17514411438794208,10.875720571939711,11.375720571939711
13297,Others-CCCPS202,2937,26.14749053,91.72799688,1205,truck,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.5,0.7641130405175351,0.2944872382412679,11.472436191206338,10.972436191206338
1489,BHMBCCTHL01,387,26.14449459,91.73620513,315,bike,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,0.5,0.7255813953488374,0.28262395820005937,11.413119791000296,10.913119791000296
15921,Others-CCCPS98,3103,26.14749998,91.72797778,1089,car,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.0,0.6403802771511442,0.25639189049108796,11.281959452455439,11.781959452455439
4113,BHMMBMMBX01,687,20.0000347,78.00000286,523,truck,low,2,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.5,0.7045123726346434,0.27613714157028,11.380685707851402,11.380685707851402
14609,Others-CCCPS8,1322,26.14754886,91.72799519,729,car,average,4,0,13-10-2016,15:31:00,2016-10-13 15:31:00,,1.0,,,,20.0
2801,BHMEURBRD01,470,26.14901995,91.7395035,390,car,low,3,0,13-10-2016,15:31:00,2016-10-13 15:31:00,1.0,1.0,0.8319148936170213,0.31536234926002926,11.576811746300146,11.076811746300146
8050,Broad Street,690,26.13795775,91.74099445,512,car,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.0,0.5968115942028985,0.24297778671797537,11.214888933589878,10.714888933589878
6738,BHMNCPNST01,485,26.14004753,91.73097233,323,car,low,3,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.0,0.7663917525773196,0.29518881740250397,11.47594408701252,10.97594408701252
13298,Others-CCCPS202,2937,26.14749053,91.72799688,1152,cycle,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,,,,,20.0
9362,Others-CCCPS105a,2009,26.14747299,91.72804914,1205,car,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.0,0.5399203583872574,0.22546188104053835,11.127309405202691,11.627309405202691
178,BHMBCCMKT01,577,26.14453614,91.73617216,132,car,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.0,0.3915077989601387,0.17976801703841866,10.898840085192095,11.398840085192095
14610,Others-CCCPS8,1322,26.14754886,91.72799519,706,car,average,3,0,13-10-2016,16:04:00,2016-10-13 16:04:00,,1.0,,,,20.0
2802,BHMEURBRD01,470,26.14901995,91.7395035,368,car,average,3,0,13-10-2016,16:04:00,2016-10-13 16:04:00,,1.0,,,,20.0
4114,BHMMBMMBX01,687,20.0000347,78.00000286,499,car,low,3,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.0,0.7905385735080059,0.3026232390980085,11.513116195490042,11.513116195490042
11986,Others-CCCPS135a,3883,26.14749943,91.72800489,2633,cycle,low,3,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,,,,,20.0
17234,Shopping,1920,26.15050395,91.73353109,1204,car,low,3,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.0,0.7508333333333335,0.2903986278406039,11.45199313920302,10.95199313920302
1490,BHMBCCTHL01,387,26.14449459,91.73620513,317,truck,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.5,0.7276485788113696,0.28326041107418937,11.416302055370945,10.916302055370945
15922,Others-CCCPS98,3103,26.14749998,91.72797778,1017,bike,low,3,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,0.5,0.5310989365130521,0.22274590570138111,11.113729528506905,11.613729528506905
10674,Others-CCCPS119a,2803,26.14754061,91.72797041,512,car,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.0,0.37306457367106677,0.1740896416275212,10.870448208137606,11.370448208137606
5426,BHMNCPHST01,1200,26.14001386,91.73099967,647,car,low,2,0,13-10-2016,16:04:00,2016-10-13 16:04:00,1.0,1.0,0.5156666666666667,0.21799455553043395,11.089972777652171,11.589972777652171
14611,Others-CCCPS8,1322,26.14754886,91.72799519,665,truck,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,1.5,0.6012102874432679,0.24433207433007725,11.221660371650387,10.721660371650387
1491,BHMBCCTHL01,387,26.14449459,91.73620513,296,car,average,3,0,13-10-2016,16:31:00,2016-10-13 16:31:00,,1.0,,,,20.0
10675,Others-CCCPS119a,2803,26.14754061,91.72797041,466,car,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,1.0,0.36650017838030685,0.17206856883671445,10.860342844183572,11.360342844183572
13299,Others-CCCPS202,2937,26.14749053,91.72799688,1060,cycle,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,,,,,20.0
11987,Others-CCCPS135a,3883,26.14749943,91.72800489,2320,truck,low,3,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,1.5,0.8389904712850891,0.3175408069656919,11.587704034828459,11.087704034828459
17235,Shopping,1920,26.15050395,91.73353109,1069,car,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,1.0,0.5227083333333334,0.22016257257870092,11.100812862893505,11.600812862893505
15923,Others-CCCPS98,3103,26.14749998,91.72797778,947,car,average,3,0,13-10-2016,16:31:00,2016-10-13 16:31:00,,1.0,,,,20.0
179,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,1.0,0.39012131715771237,0.17934114136720838,10.896705706836043,11.396705706836043
9363,Others-CCCPS105a,2009,26.14747299,91.72804914,1133,bike,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,0.5,0.425584868093579,0.19025980404475287,10.951299020223765,11.451299020223765
5427,BHMNCPHST01,1200,26.14001386,91.73099967,586,car,average,3,0,13-10-2016,16:31:00,2016-10-13 16:31:00,,1.0,,,,20.0
6739,BHMNCPNST01,485,26.14004753,91.73097233,309,car,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,1.0,0.5548453608247422,0.23005705165306753,11.150285258265338,10.650285258265338
4115,BHMMBMMBX01,687,20.0000347,78.00000286,468,cycle,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,,,,,
2803,BHMEURBRD01,470,26.14901995,91.7395035,322,cycle,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,,,,,20.0
8051,Broad Street,690,26.13795775,91.74099445,455,bike,low,2,0,13-10-2016,16:31:00,2016-10-13 16:31:00,1.0,0.5,0.46376811594202905,0.2020158180982879,11.010079090491441,10.510079090491441
4116,BHMMBMMBX01,687,20.0000347,78.00000286,321,car,low,2,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.0,0.4868995633187774,0.20913762244345432,11.04568811221727,11.04568811221727
180,BHMBCCMKT01,577,26.14453614,91.73617216,53,car,low,1,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.0,0.13674176776429814,0.10132961245353427,10.506648062267672,11.006648062267672
8052,Broad Street,690,26.13795775,91.74099445,170,car,average,2,0,14-10-2016,08:01:00,2016-10-14 08:01:00,,1.0,,,,20.0
6740,BHMNCPNST01,485,26.14004753,91.73097233,263,car,low,1,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.0,0.3169072164948454,0.15679968549824336,10.783998427491216,11.283998427491216
11988,Others-CCCPS135a,3883,26.14749943,91.72800489,1070,car,low,3,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.0,0.6102240535668298,0.2471072694010794,11.235536347005397,10.735536347005397
15924,Others-CCCPS98,3103,26.14749998,91.72797778,692,car,low,3,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.0,0.5892039961327749,0.24063552840142283,11.203177642007114,10.703177642007114
10676,Others-CCCPS119a,2803,26.14754061,91.72797041,203,truck,low,2,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.5,0.4289689618266144,0.19130171262314163,10.956508563115708,10.456508563115708
13300,Others-CCCPS202,2937,26.14749053,91.72799688,528,car,low,2,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.0,0.3719101123595506,0.17373420137119952,10.868671006855998,11.368671006855998
5428,BHMNCPHST01,1200,26.14001386,91.73099967,213,bike,low,2,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,0.5,0.271,0.1426655844805903,10.71332792240295,11.21332792240295
2804,BHMEURBRD01,470,26.14901995,91.7395035,112,car,average,2,0,14-10-2016,08:01:00,2016-10-14 08:01:00,,1.0,,,,20.0
14612,Others-CCCPS8,1322,26.14754886,91.72799519,378,car,low,2,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.0,0.4143721633888049,0.18680759079640258,10.934037953982012,10.434037953982012
9364,Others-CCCPS105a,2009,26.14747299,91.72804914,699,car,average,3,0,14-10-2016,08:01:00,2016-10-14 08:01:00,,1.0,,,,20.0
1492,BHMBCCTHL01,387,26.14449459,91.73620513,95,truck,low,1,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,1.5,0.2981912144702843,0.15103732647367804,10.755186632368389,11.255186632368389
17236,Shopping,1920,26.15050395,91.73353109,556,bike,low,2,0,14-10-2016,08:01:00,2016-10-14 08:01:00,1.0,0.5,0.3158333333333334,0.15646905397133143,10.782345269856657,11.282345269856657
17237,Shopping,1920,26.15050395,91.73353109,689,car,low,2,0,14-10-2016,08:27:00,2016-10-14 08:27:00,1.0,1.0,0.4435416666666667,0.19578841641475286,10.978942082073765,10.478942082073765
14613,Others-CCCPS8,1322,26.14754886,91.72799519,416,car,low,2,0,14-10-2016,08:27:00,2016-10-14 08:27:00,1.0,1.0,0.42586989409984877,0.19034755901385947,10.951737795069295,10.451737795069295
